Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,age
0.21245421245421245,0.10622710622710622,0.03663003663003663,0.09157509157509157,0.315018315018315,0.08058608058608059,0.018315018315018316,0.3626373626373626,0.014652014652014652,0.014652014652014652,0.07326007326007326,0.040293040293040296,0.03663003663003663,0.14285714285714285,0.10989010989010989,0.17582417582417584,0.05128205128205128,0.03663003663003663,21
0.24528301886792453,0.1509433962264151,0.03773584905660377,0.07547169811320754,0.33962264150943394,0.05660377358490566,0.0,0.4528301886792453,0.018867924528301886,0.0,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.20754716981132076,0.1320754716981132,0.16981132075471697,0.09433962264150944,0.03773584905660377,30
0.15625,0.08035714285714286,0.017857142857142856,0.0625,0.3169642857142857,0.09821428571428571,0.022321428571428572,0.41964285714285715,0.004464285714285714,0.022321428571428572,0.07142857142857142,0.049107142857142856,0.049107142857142856,0.17857142857142858,0.06696428571428571,0.16964285714285715,0.05803571428571429,0.004464285714285714,35
0.125,0.07954545454545454,0.022727272727272728,0.125,0.38636363636363635,0.056818181818181816,0.022727272727272728,0.42045454545454547,0.011363636363636364,0.0,0.03409090909090909,0.06818181818181818,0.03409090909090909,0.1590909090909091,0.06818181818181818,0.10227272727272728,0.03409090909090909,0.03409090909090909,40
0.20318725099601595,0.09561752988047809,0.035856573705179286,0.08366533864541832,0.3187250996015936,0.08366533864541832,0.027888446215139442,0.3944223107569721,0.0199203187250996,0.00796812749003984,0.055776892430278883,0.05179282868525897,0.03187250996015936,0.14741035856573706,0.07569721115537849,0.16733067729083664,0.04780876494023904,0.01593625498007968,42
0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.05555555555555555,0.0,0.5,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,26
0.2217573221757322,0.12552301255230125,0.03765690376569038,0.058577405857740586,0.2803347280334728,0.06276150627615062,0.03347280334728033,0.4476987447698745,0.0,0.008368200836820083,0.04184100418410042,0.06276150627615062,0.04184100418410042,0.18410041841004185,0.08786610878661087,0.17154811715481172,0.08786610878661087,0.02092050209205021,25
0.21428571428571427,0.0873015873015873,0.047619047619047616,0.07936507936507936,0.31746031746031744,0.06349206349206349,0.031746031746031744,0.3253968253968254,0.007936507936507936,0.007936507936507936,0.10317460317460317,0.09523809523809523,0.023809523809523808,0.10317460317460317,0.09523809523809523,0.19047619047619047,0.05555555555555555,0.015873015873015872,30
0.2081447963800905,0.12669683257918551,0.03167420814479638,0.09502262443438914,0.25339366515837103,0.06334841628959276,0.01809954751131222,0.4434389140271493,0.013574660633484163,0.02262443438914027,0.06787330316742081,0.02262443438914027,0.04072398190045249,0.13122171945701358,0.07692307692307693,0.2081447963800905,0.04524886877828054,0.01809954751131222,21
0.25,0.125,0.041666666666666664,0.125,0.25,0.041666666666666664,0.041666666666666664,0.5,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.041666666666666664,39
0.3076923076923077,0.1346153846153846,0.038461538461538464,0.057692307692307696,0.3269230769230769,0.09615384615384616,0.0,0.36538461538461536,0.0,0.019230769230769232,0.07692307692307693,0.038461538461538464,0.057692307692307696,0.15384615384615385,0.1346153846153846,0.17307692307692307,0.038461538461538464,0.038461538461538464,49
0.18674698795180722,0.10240963855421686,0.03614457831325301,0.0783132530120482,0.30120481927710846,0.06325301204819277,0.02108433734939759,0.4126506024096386,0.012048192771084338,0.009036144578313253,0.09337349397590361,0.0391566265060241,0.0391566265060241,0.18674698795180722,0.0783132530120482,0.1746987951807229,0.0572289156626506,0.018072289156626505,40
0.18652849740932642,0.13471502590673576,0.046632124352331605,0.10362694300518134,0.32124352331606215,0.05699481865284974,0.025906735751295335,0.35233160621761656,0.015544041450777202,0.02072538860103627,0.07772020725388601,0.04145077720207254,0.05181347150259067,0.12435233160621761,0.11917098445595854,0.15025906735751296,0.07772020725388601,0.010362694300518135,32
0.17488789237668162,0.13901345291479822,0.013452914798206279,0.08071748878923767,0.2825112107623318,0.08968609865470852,0.02242152466367713,0.4125560538116592,0.004484304932735426,0.02242152466367713,0.05829596412556054,0.013452914798206279,0.04484304932735426,0.17040358744394618,0.11210762331838565,0.15246636771300448,0.07623318385650224,0.026905829596412557,41
0.15942028985507245,0.09782608695652174,0.036231884057971016,0.09420289855072464,0.3115942028985507,0.07971014492753623,0.025362318840579712,0.3695652173913043,0.014492753623188406,0.021739130434782608,0.07971014492753623,0.050724637681159424,0.03985507246376811,0.16304347826086957,0.07971014492753623,0.16666666666666666,0.06521739130434782,0.028985507246376812,7
0.21393034825870647,0.1044776119402985,0.04975124378109453,0.08955223880597014,0.3582089552238806,0.06965174129353234,0.0,0.39303482587064675,0.009950248756218905,0.01990049751243781,0.04975124378109453,0.05472636815920398,0.024875621890547265,0.18407960199004975,0.09950248756218906,0.19402985074626866,0.08955223880597014,0.024875621890547265,24
0.24752475247524752,0.1485148514851485,0.039603960396039604,0.07920792079207921,0.25742574257425743,0.10891089108910891,0.039603960396039604,0.42574257425742573,0.019801980198019802,0.009900990099009901,0.07920792079207921,0.0297029702970297,0.0594059405940594,0.1485148514851485,0.12871287128712872,0.19801980198019803,0.07920792079207921,0.009900990099009901,28
0.17391304347826086,0.13043478260869565,0.028985507246376812,0.07246376811594203,0.3333333333333333,0.028985507246376812,0.014492753623188406,0.4492753623188406,0.0,0.014492753623188406,0.07246376811594203,0.07246376811594203,0.028985507246376812,0.18840579710144928,0.057971014492753624,0.2028985507246377,0.08695652173913043,0.028985507246376812,23
0.2222222222222222,0.09876543209876543,0.012345679012345678,0.04938271604938271,0.32098765432098764,0.07407407407407407,0.037037037037037035,0.4074074074074074,0.0,0.0,0.09876543209876543,0.012345679012345678,0.06172839506172839,0.18518518518518517,0.09876543209876543,0.19753086419753085,0.08641975308641975,0.024691358024691357,38
0.22549019607843138,0.08823529411764706,0.029411764705882353,0.049019607843137254,0.2549019607843137,0.0784313725490196,0.06862745098039216,0.4117647058823529,0.0,0.0196078431372549,0.058823529411764705,0.06862745098039216,0.058823529411764705,0.19607843137254902,0.058823529411764705,0.2549019607843137,0.06862745098039216,0.00980392156862745,20
0.17993079584775087,0.08304498269896193,0.03460207612456748,0.0726643598615917,0.28719723183391005,0.0657439446366782,0.020761245674740483,0.41522491349480967,0.010380622837370242,0.02422145328719723,0.0657439446366782,0.04844290657439446,0.05190311418685121,0.15916955017301038,0.0726643598615917,0.1903114186851211,0.058823529411764705,0.02422145328719723,19
0.25806451612903225,0.12096774193548387,0.024193548387096774,0.06451612903225806,0.3064516129032258,0.08870967741935484,0.03225806451612903,0.3790322580645161,0.016129032258064516,0.024193548387096774,0.06451612903225806,0.04838709677419355,0.04032258064516129,0.18548387096774194,0.12903225806451613,0.18548387096774194,0.06451612903225806,0.03225806451612903,23
0.26666666666666666,0.13333333333333333,0.03333333333333333,0.1,0.23333333333333334,0.1,0.0,0.5333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.03333333333333333,28
0.18823529411764706,0.12352941176470589,0.041176470588235294,0.08823529411764706,0.3764705882352941,0.07058823529411765,0.01764705882352941,0.36470588235294116,0.0058823529411764705,0.023529411764705882,0.08823529411764706,0.052941176470588235,0.023529411764705882,0.17647058823529413,0.08823529411764706,0.17058823529411765,0.03529411764705882,0.01764705882352941,41
0.23308270676691728,0.12030075187969924,0.015037593984962405,0.07518796992481203,0.2556390977443609,0.05263157894736842,0.03759398496240601,0.42105263157894735,0.0,0.007518796992481203,0.10526315789473684,0.05263157894736842,0.03759398496240601,0.19548872180451127,0.06015037593984962,0.19548872180451127,0.08270676691729323,0.022556390977443608,38
0.23728813559322035,0.15254237288135594,0.0,0.05084745762711865,0.1694915254237288,0.03389830508474576,0.03389830508474576,0.4576271186440678,0.0,0.0,0.13559322033898305,0.03389830508474576,0.0,0.13559322033898305,0.13559322033898305,0.1864406779661017,0.03389830508474576,0.0,33
0.3673469387755102,0.22448979591836735,0.04081632653061224,0.08163265306122448,0.2857142857142857,0.12244897959183673,0.02040816326530612,0.3877551020408163,0.02040816326530612,0.0,0.0,0.10204081632653061,0.02040816326530612,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02040816326530612,30
0.21658986175115208,0.1152073732718894,0.03225806451612903,0.09216589861751152,0.2488479262672811,0.06912442396313365,0.027649769585253458,0.42857142857142855,0.004608294930875576,0.013824884792626729,0.11059907834101383,0.059907834101382486,0.041474654377880185,0.16589861751152074,0.08755760368663594,0.16129032258064516,0.059907834101382486,0.02304147465437788,29
0.2636363636363636,0.12727272727272726,0.031818181818181815,0.06818181818181818,0.2909090909090909,0.05909090909090909,0.022727272727272728,0.36363636363636365,0.01818181818181818,0.01818181818181818,0.06818181818181818,0.05454545454545454,0.03636363636363636,0.16363636363636364,0.09545454545454546,0.17272727272727273,0.07727272727272727,0.04090909090909091,26
0.14678899082568808,0.09174311926605505,0.027522935779816515,0.12385321100917432,0.3440366972477064,0.06880733944954129,0.03211009174311927,0.4036697247706422,0.022935779816513763,0.027522935779816515,0.05963302752293578,0.05963302752293578,0.03211009174311927,0.16055045871559634,0.05963302752293578,0.16972477064220184,0.05045871559633028,0.013761467889908258,29
0.1810344827586207,0.08620689655172414,0.03879310344827586,0.08620689655172414,0.30603448275862066,0.07758620689655173,0.02586206896551724,0.4224137931034483,0.004310344827586207,0.021551724137931036,0.06465517241379311,0.03879310344827586,0.0603448275862069,0.125,0.06465517241379311,0.16379310344827586,0.07327586206896551,0.021551724137931036,27
0.2412280701754386,0.11403508771929824,0.03508771929824561,0.06578947368421052,0.2807017543859649,0.07456140350877193,0.03508771929824561,0.37280701754385964,0.021929824561403508,0.021929824561403508,0.09210526315789473,0.06140350877192982,0.02631578947368421,0.14912280701754385,0.08771929824561403,0.19298245614035087,0.05263157894736842,0.008771929824561403,53
0.14285714285714285,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.2857142857142857,0.10714285714285714,0.0,0.4642857142857143,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.0,45
0.15476190476190477,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.31547619047619047,0.06547619047619048,0.02976190476190476,0.4226190476190476,0.0,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.041666666666666664,0.21428571428571427,0.07142857142857142,0.18452380952380953,0.047619047619047616,0.0,23
0.23134328358208955,0.08955223880597014,0.05223880597014925,0.1044776119402985,0.31343283582089554,0.05970149253731343,0.029850746268656716,0.3582089552238806,0.007462686567164179,0.022388059701492536,0.05223880597014925,0.07462686567164178,0.029850746268656716,0.16417910447761194,0.07462686567164178,0.17164179104477612,0.08208955223880597,0.022388059701492536,21
0.1518324607329843,0.06282722513089005,0.031413612565445025,0.07329842931937172,0.2931937172774869,0.04712041884816754,0.020942408376963352,0.4816753926701571,0.005235602094240838,0.020942408376963352,0.08900523560209424,0.03664921465968586,0.05235602094240838,0.13089005235602094,0.05759162303664921,0.2094240837696335,0.06282722513089005,0.010471204188481676,28
0.1794871794871795,0.11965811965811966,0.03418803418803419,0.09401709401709402,0.26495726495726496,0.10256410256410256,0.02564102564102564,0.41025641025641024,0.02564102564102564,0.008547008547008548,0.05128205128205128,0.03418803418803419,0.042735042735042736,0.17094017094017094,0.07692307692307693,0.19658119658119658,0.09401709401709402,0.02564102564102564,18
0.23404255319148937,0.14893617021276595,0.0425531914893617,0.06382978723404255,0.3404255319148936,0.0851063829787234,0.0,0.3191489361702128,0.06382978723404255,0.02127659574468085,0.1276595744680851,0.10638297872340426,0.02127659574468085,0.14893617021276595,0.0425531914893617,0.19148936170212766,0.0425531914893617,0.0425531914893617,26
0.2457627118644068,0.11016949152542373,0.025423728813559324,0.1016949152542373,0.3135593220338983,0.07627118644067797,0.025423728813559324,0.4491525423728814,0.00847457627118644,0.00847457627118644,0.0423728813559322,0.05084745762711865,0.01694915254237288,0.11864406779661017,0.0847457627118644,0.1694915254237288,0.06779661016949153,0.01694915254237288,22
0.25,0.1328125,0.0390625,0.125,0.2109375,0.0859375,0.015625,0.40625,0.015625,0.03125,0.046875,0.078125,0.078125,0.1328125,0.078125,0.21875,0.078125,0.0,37
0.23129251700680273,0.10884353741496598,0.027210884353741496,0.034013605442176874,0.2857142857142857,0.08163265306122448,0.04081632653061224,0.4489795918367347,0.0,0.006802721088435374,0.06802721088435375,0.061224489795918366,0.034013605442176874,0.20408163265306123,0.061224489795918366,0.20408163265306123,0.10204081632653061,0.02040816326530612,25
0.22674418604651161,0.10465116279069768,0.03488372093023256,0.09883720930232558,0.2441860465116279,0.0872093023255814,0.023255813953488372,0.36627906976744184,0.01744186046511628,0.023255813953488372,0.10465116279069768,0.05813953488372093,0.029069767441860465,0.12209302325581395,0.0872093023255814,0.21511627906976744,0.0755813953488372,0.023255813953488372,16
0.2789115646258503,0.12244897959183673,0.027210884353741496,0.08163265306122448,0.29931972789115646,0.11564625850340136,0.006802721088435374,0.3741496598639456,0.013605442176870748,0.027210884353741496,0.10204081632653061,0.034013605442176874,0.047619047619047616,0.09523809523809523,0.10204081632653061,0.19727891156462585,0.06802721088435375,0.02040816326530612,27
0.24102564102564103,0.12307692307692308,0.02564102564102564,0.05641025641025641,0.2923076923076923,0.10256410256410256,0.03076923076923077,0.38461538461538464,0.005128205128205128,0.010256410256410256,0.07179487179487179,0.06153846153846154,0.020512820512820513,0.1282051282051282,0.09230769230769231,0.18461538461538463,0.08205128205128205,0.015384615384615385,49
0.208955223880597,0.13432835820895522,0.029850746268656716,0.1044776119402985,0.34328358208955223,0.06716417910447761,0.029850746268656716,0.34328358208955223,0.014925373134328358,0.014925373134328358,0.07462686567164178,0.07462686567164178,0.03731343283582089,0.14925373134328357,0.07462686567164178,0.1791044776119403,0.05223880597014925,0.007462686567164179,50
0.31645569620253167,0.1518987341772152,0.0759493670886076,0.0759493670886076,0.3037974683544304,0.06329113924050633,0.012658227848101266,0.3924050632911392,0.0,0.02531645569620253,0.11392405063291139,0.06329113924050633,0.05063291139240506,0.11392405063291139,0.1518987341772152,0.20253164556962025,0.08860759493670886,0.012658227848101266,36
0.18699186991869918,0.13821138211382114,0.04878048780487805,0.08130081300813008,0.3089430894308943,0.056910569105691054,0.032520325203252036,0.44715447154471544,0.0,0.016260162601626018,0.04878048780487805,0.056910569105691054,0.04878048780487805,0.13008130081300814,0.06504065040650407,0.16260162601626016,0.10569105691056911,0.024390243902439025,27
0.23529411764705882,0.11764705882352941,0.029411764705882353,0.07352941176470588,0.2647058823529412,0.029411764705882353,0.014705882352941176,0.5294117647058824,0.0,0.014705882352941176,0.04411764705882353,0.04411764705882353,0.029411764705882353,0.16176470588235295,0.08823529411764706,0.10294117647058823,0.07352941176470588,0.058823529411764705,31
0.2,0.13333333333333333,0.0375,0.08333333333333333,0.29583333333333334,0.0625,0.020833333333333332,0.36666666666666664,0.008333333333333333,0.0125,0.07083333333333333,0.058333333333333334,0.05416666666666667,0.12916666666666668,0.07916666666666666,0.20416666666666666,0.05416666666666667,0.016666666666666666,32
0.2619047619047619,0.14285714285714285,0.023809523809523808,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.023809523809523808,0.3333333333333333,0.0,0.0,0.023809523809523808,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.0,51
0.19148936170212766,0.09574468085106383,0.031914893617021274,0.0851063829787234,0.28191489361702127,0.06382978723404255,0.0425531914893617,0.39893617021276595,0.010638297872340425,0.0,0.0851063829787234,0.047872340425531915,0.026595744680851064,0.14361702127659576,0.0851063829787234,0.1702127659574468,0.06914893617021277,0.015957446808510637,23
0.16494845360824742,0.10309278350515463,0.041237113402061855,0.061855670103092786,0.3247422680412371,0.061855670103092786,0.020618556701030927,0.4072164948453608,0.015463917525773196,0.010309278350515464,0.07216494845360824,0.020618556701030927,0.020618556701030927,0.16494845360824742,0.07216494845360824,0.16494845360824742,0.04639175257731959,0.02577319587628866,17
0.15083798882681565,0.10893854748603352,0.0335195530726257,0.08100558659217877,0.2877094972067039,0.06424581005586592,0.027932960893854747,0.41620111731843573,0.01675977653631285,0.00558659217877095,0.0782122905027933,0.0335195530726257,0.030726256983240222,0.1424581005586592,0.06424581005586592,0.12011173184357542,0.05027932960893855,0.008379888268156424,19
0.23148148148148148,0.1388888888888889,0.027777777777777776,0.037037037037037035,0.3055555555555556,0.08333333333333333,0.018518518518518517,0.3611111111111111,0.0,0.018518518518518517,0.08333333333333333,0.018518518518518517,0.018518518518518517,0.17592592592592593,0.1111111111111111,0.1388888888888889,0.08333333333333333,0.027777777777777776,24
0.18387096774193548,0.11612903225806452,0.04516129032258064,0.09032258064516129,0.3032258064516129,0.06129032258064516,0.02258064516129032,0.4064516129032258,0.016129032258064516,0.025806451612903226,0.07419354838709677,0.05161290322580645,0.03870967741935484,0.13548387096774195,0.08387096774193549,0.16774193548387098,0.07096774193548387,0.016129032258064516,27
0.18292682926829268,0.12195121951219512,0.024390243902439025,0.0975609756097561,0.2926829268292683,0.10975609756097561,0.036585365853658534,0.45121951219512196,0.012195121951219513,0.012195121951219513,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.15853658536585366,0.07317073170731707,0.13414634146341464,0.06097560975609756,0.012195121951219513,39
0.2597402597402597,0.1038961038961039,0.03896103896103896,0.09740259740259741,0.3116883116883117,0.07792207792207792,0.025974025974025976,0.34415584415584416,0.012987012987012988,0.012987012987012988,0.09090909090909091,0.05194805194805195,0.03896103896103896,0.16233766233766234,0.11038961038961038,0.18181818181818182,0.05844155844155844,0.012987012987012988,48
0.22962962962962963,0.1111111111111111,0.037037037037037035,0.06666666666666667,0.25925925925925924,0.08888888888888889,0.02962962962962963,0.32592592592592595,0.014814814814814815,0.007407407407407408,0.05185185185185185,0.06666666666666667,0.037037037037037035,0.17037037037037037,0.1037037037037037,0.2,0.05185185185185185,0.022222222222222223,24
0.23846153846153847,0.1,0.046153846153846156,0.07692307692307693,0.3153846153846154,0.06153846153846154,0.023076923076923078,0.4307692307692308,0.0,0.007692307692307693,0.046153846153846156,0.06153846153846154,0.046153846153846156,0.16923076923076924,0.12307692307692308,0.13846153846153847,0.07692307692307693,0.023076923076923078,39
0.2,0.12,0.036,0.064,0.292,0.044,0.024,0.388,0.008,0.024,0.084,0.068,0.056,0.176,0.08,0.152,0.04,0.008,24
0.2682926829268293,0.21951219512195122,0.024390243902439025,0.07317073170731707,0.1951219512195122,0.04878048780487805,0.024390243902439025,0.3902439024390244,0.0,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.14634146341463414,0.17073170731707318,0.21951219512195122,0.0975609756097561,0.024390243902439025,20
0.21951219512195122,0.13414634146341464,0.04878048780487805,0.12195121951219512,0.21951219512195122,0.10975609756097561,0.012195121951219513,0.43902439024390244,0.024390243902439025,0.012195121951219513,0.06097560975609756,0.06097560975609756,0.04878048780487805,0.14634146341463414,0.08536585365853659,0.23170731707317074,0.08536585365853659,0.024390243902439025,30
0.2692307692307692,0.19230769230769232,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0,0.5384615384615384,0.038461538461538464,0.0,0.0,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.23076923076923078,0.07692307692307693,0.0,26
0.18823529411764706,0.08235294117647059,0.023529411764705882,0.07058823529411765,0.2823529411764706,0.09411764705882353,0.011764705882352941,0.5176470588235295,0.0,0.011764705882352941,0.058823529411764705,0.023529411764705882,0.03529411764705882,0.18823529411764706,0.047058823529411764,0.21176470588235294,0.08235294117647059,0.011764705882352941,39
0.13793103448275862,0.08045977011494253,0.08045977011494253,0.12643678160919541,0.41379310344827586,0.09195402298850575,0.0,0.3793103448275862,0.0,0.011494252873563218,0.022988505747126436,0.04597701149425287,0.05747126436781609,0.12643678160919541,0.05747126436781609,0.16091954022988506,0.034482758620689655,0.011494252873563218,34
0.21176470588235294,0.08235294117647059,0.047058823529411764,0.12941176470588237,0.25882352941176473,0.058823529411764705,0.047058823529411764,0.43529411764705883,0.011764705882352941,0.023529411764705882,0.07058823529411765,0.058823529411764705,0.07058823529411765,0.10588235294117647,0.058823529411764705,0.17647058823529413,0.07058823529411765,0.011764705882352941,21
0.24390243902439024,0.15447154471544716,0.04065040650406504,0.056910569105691054,0.3089430894308943,0.06504065040650407,0.04065040650406504,0.3333333333333333,0.008130081300813009,0.0,0.056910569105691054,0.08943089430894309,0.032520325203252036,0.11382113821138211,0.0975609756097561,0.16260162601626016,0.04878048780487805,0.016260162601626018,50
0.2198581560283688,0.1276595744680851,0.03546099290780142,0.06382978723404255,0.2765957446808511,0.06382978723404255,0.02127659574468085,0.45390070921985815,0.014184397163120567,0.0070921985815602835,0.07801418439716312,0.02127659574468085,0.028368794326241134,0.12056737588652482,0.10638297872340426,0.14893617021276595,0.10638297872340426,0.0070921985815602835,40
0.25333333333333335,0.12666666666666668,0.04666666666666667,0.08,0.29333333333333333,0.06666666666666667,0.02666666666666667,0.38666666666666666,0.013333333333333334,0.02666666666666667,0.07333333333333333,0.06,0.03333333333333333,0.12,0.08,0.16666666666666666,0.05333333333333334,0.03333333333333333,32
0.16795865633074936,0.09043927648578812,0.03359173126614987,0.08010335917312661,0.32299741602067183,0.06976744186046512,0.020671834625323,0.4108527131782946,0.012919896640826873,0.015503875968992248,0.06976744186046512,0.056847545219638244,0.03875968992248062,0.165374677002584,0.06718346253229975,0.17829457364341086,0.06201550387596899,0.015503875968992248,51
0.25925925925925924,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.25925925925925924,0.037037037037037035,0.0,0.5185185185185185,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.25925925925925924,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.037037037037037035,26
0.1949685534591195,0.06918238993710692,0.031446540880503145,0.06289308176100629,0.3333333333333333,0.03773584905660377,0.018867924528301886,0.4716981132075472,0.0,0.006289308176100629,0.0440251572327044,0.06918238993710692,0.03773584905660377,0.13836477987421383,0.031446540880503145,0.20754716981132076,0.06918238993710692,0.025157232704402517,47
0.16666666666666666,0.10294117647058823,0.03431372549019608,0.06372549019607843,0.3431372549019608,0.06862745098039216,0.049019607843137254,0.37254901960784315,0.014705882352941176,0.014705882352941176,0.07352941176470588,0.058823529411764705,0.024509803921568627,0.11764705882352941,0.07352941176470588,0.14705882352941177,0.058823529411764705,0.014705882352941176,49
